id_pair,id_premis,premis_text,hypothesis_text,label
126040,12604,"Sehari sebelum keputusan dibacakan, ia ditembak 5 kali di Manhattan dan terluka berat.",Dia terluka berat setelah ditembak di Manhattan.,e
126041,12604,"Sehari sebelum keputusan dibacakan, ia ditembak 5 kali di Manhattan dan terluka berat.","Sehari sebelum keputusan dibacakan, ia ditembak 2 kali di Manhattan dan terluka berat.",c
126042,12604,"Sehari sebelum keputusan dibacakan, ia ditembak 5 kali di Manhattan dan terluka berat.",Dia dalam keadaan kritis setelah ditembak di Manhattan.,n
126043,12604,"Sehari sebelum keputusan dibacakan, ia ditembak 5 kali di Manhattan dan terluka berat.",Dia ditembak di Manhattan sehari sebelum keputusan dibacakan.,e
126044,12604,"Sehari sebelum keputusan dibacakan, ia ditembak 5 kali di Manhattan dan terluka berat.",Dia ditembak 5 kali di Manhattan dan terluka ringan.,c
126045,12604,"Sehari sebelum keputusan dibacakan, ia ditembak 5 kali di Manhattan dan terluka berat.",Pelaku penembakan di Manhattan ditangkap sehari sebelum keputusan dibacakan.,n
126052,12605,Dusun ini dikelilingi jalan semi aspal yang lumayan lebar sehingga mobil dapat masuk dengan mudah.,Dusun ini dikelilingi jalan semi aspal selebar 5 meter.,n
126053,12605,Dusun ini dikelilingi jalan semi aspal yang lumayan lebar sehingga mobil dapat masuk dengan mudah.,Dusun ini dikelilingi jalan semi aspal.,e
126054,12605,Dusun ini dikelilingi jalan semi aspal yang lumayan lebar sehingga mobil dapat masuk dengan mudah.,Jalan semi aspal yang mengelilingi dusun ini sempit.,c
126060,12606,"Rizoma mengeluarkan Allyl isothiocyanate yang bersifat antimikroba, sehingga tanah di sekitarnya bebas mikroba.",Tanah di sekitar Rizoma bebas mikroba.,e
126061,12606,"Rizoma mengeluarkan Allyl isothiocyanate yang bersifat antimikroba, sehingga tanah di sekitarnya bebas mikroba.",Rizoma tidak membuat tanah di sekitarnya bebas mikroba.,c
126062,12606,"Rizoma mengeluarkan Allyl isothiocyanate yang bersifat antimikroba, sehingga tanah di sekitarnya bebas mikroba.",Allyl isothiocyanate adalah senyawa organosulfur.,n
126063,12606,"Rizoma mengeluarkan Allyl isothiocyanate yang bersifat antimikroba, sehingga tanah di sekitarnya bebas mikroba.",Allyl isothiocyanate bersifat antimikroba.,e
126064,12606,"Rizoma mengeluarkan Allyl isothiocyanate yang bersifat antimikroba, sehingga tanah di sekitarnya bebas mikroba.",Mikroba dapat hidup di tanah sekitar mikroba.,c
126065,12606,"Rizoma mengeluarkan Allyl isothiocyanate yang bersifat antimikroba, sehingga tanah di sekitarnya bebas mikroba.",Rizoma mengeluarkan senyawa kimia.,n
126070,12607,Edisi novel di Britania Raya memenangkan Man Booker Prize for Fiction pada tahun berikutnya.,Edisi novel di Britania Raya memenangkan Man Booker Prize for Fiction.,e
126071,12607,Edisi novel di Britania Raya memenangkan Man Booker Prize for Fiction pada tahun berikutnya.,Edisi novel di Britania Raya memenangkan belum memenangkan penghargaan apapun.,c
126072,12607,Edisi novel di Britania Raya memenangkan Man Booker Prize for Fiction pada tahun berikutnya.,Man Booker Prize for Fiction adalah penghargaan untuk novel terbaik.,n
126073,12607,Edisi novel di Britania Raya memenangkan Man Booker Prize for Fiction pada tahun berikutnya.,Novel telah memiliki edisi yang diterbitkan di Britania Raya.,e
126074,12607,Edisi novel di Britania Raya memenangkan Man Booker Prize for Fiction pada tahun berikutnya.,Edisi yang memenangkan Man Booker Prize for Fiction adaleh edisi novel di Amerika Serikat.,c
126075,12607,Edisi novel di Britania Raya memenangkan Man Booker Prize for Fiction pada tahun berikutnya.,Edisi novel di Britania Raya memenangkan banyak penghargaan.,n
126080,12608,Le Mans Union Club 72 merupakan sebuah klub sepak bola Perancis yang didirikan pada tahun 1985.,Le Mans Union Club 72 merupakan klub olahraga.,e
126082,12608,Le Mans Union Club 72 merupakan sebuah klub sepak bola Perancis yang didirikan pada tahun 1985.,Le Mans Union Club 72 beranggotan pemain sepakbola dari Prancis.,n
126084,12608,Le Mans Union Club 72 merupakan sebuah klub sepak bola Perancis yang didirikan pada tahun 1985.,Le Mans Union Club 72 didirikan pada tahun 1972.,c
126090,12609,"Pada pukul 7:00 pagi tanggal 21 November 1980, sebuah kebakaran terjadi di sebuah restoran hotel di Deli.",Sebuah kebakaran terjadi tanggal 21 November 1980.,e
126093,12609,"Pada pukul 7:00 pagi tanggal 21 November 1980, sebuah kebakaran terjadi di sebuah restoran hotel di Deli.","Pada tanggal 21 November 1980, sebuah kebakaran terjadi di Deli.",e
126095,12609,"Pada pukul 7:00 pagi tanggal 21 November 1980, sebuah kebakaran terjadi di sebuah restoran hotel di Deli.",Kebakaran di restoran hotel menjalar ke ruangan hotel lainnya.,n
126101,12610,"Kedokteran juga dipelajari, khususnya di selatan Italia, di mana kedokteran Islam mempengaruhi sekolah di Salerno.",Kedokteran Islam tidak mempengaruhi kedokteran di Italia.,c
126102,12610,"Kedokteran juga dipelajari, khususnya di selatan Italia, di mana kedokteran Islam mempengaruhi sekolah di Salerno.",Kedokteran Islam mempengaruhi sekolah di Eropa.,n
126104,12610,"Kedokteran juga dipelajari, khususnya di selatan Italia, di mana kedokteran Islam mempengaruhi sekolah di Salerno.",Di selatan Italia kedokteran belum dipelajari.,c
126105,12610,"Kedokteran juga dipelajari, khususnya di selatan Italia, di mana kedokteran Islam mempengaruhi sekolah di Salerno.",Kedokteran Islam memberikan pengaruh besar dalam pelajaran kedokteran.,n
126110,12611,Banyak ilmuwan yang mengatakan bahwa teknologi untuk menghilangkan karbon dari udara kini akan diperlukan untuk memenuhi target Paris.,"Menurut banyak ilmuwan, dibutuhkan teknologi untuk menghilangkan karbon dari udara untuk memenuhi target Paris.",e
126112,12611,Banyak ilmuwan yang mengatakan bahwa teknologi untuk menghilangkan karbon dari udara kini akan diperlukan untuk memenuhi target Paris.,Teknologi untuk menghilangkan karbon dari udara merupakan teknologi terbaru.,n
126114,12611,Banyak ilmuwan yang mengatakan bahwa teknologi untuk menghilangkan karbon dari udara kini akan diperlukan untuk memenuhi target Paris.,Hanya sedikit ilmuwan yang mengatakan bahwa teknologi untuk menghilangkan karbon dari udara diperlukan.,c
126120,12612,"Sebagai contohnya, pada tahun 1984 negara ini menghabiskan sekitar 24% PDB-nya untuk keperluan militer.",Negara ini menghabiskan sekitar 24% PDB-nya untuk keperluan militer pada tahun 1984.,e
126123,12612,"Sebagai contohnya, pada tahun 1984 negara ini menghabiskan sekitar 24% PDB-nya untuk keperluan militer.",Pada tahun 1984 negara ini menghabiskan lebih dari 20% PDB-nya untuk keperluan militer.,e
126125,12612,"Sebagai contohnya, pada tahun 1984 negara ini menghabiskan sekitar 24% PDB-nya untuk keperluan militer.",Keperluan militer di negara ini mendapat anggaran besar sejak tahun 1984.,n
126130,12613,"Melingge adalah gampong di kecamatan Pulo Aceh, Kabupaten Aceh Besar, Aceh, Indonesia.",Melingge terletak di Aceh.,e
126131,12613,"Melingge adalah gampong di kecamatan Pulo Aceh, Kabupaten Aceh Besar, Aceh, Indonesia.",Melingge tidak berada di dalam kecamatan Pulo Aceh.,c
126134,12613,"Melingge adalah gampong di kecamatan Pulo Aceh, Kabupaten Aceh Besar, Aceh, Indonesia.",Melingge adalah gampong di kecamatan Aceh Besar.,c
126142,12614,"Warna buah ketika muda hijau gelap, dan setelah masak hijau muda hingga kuning.",Warna buah setelah masak menjadi lebih terang.,n
126143,12614,"Warna buah ketika muda hijau gelap, dan setelah masak hijau muda hingga kuning.",Warna buah setelah masak dalah hijau muda hingga kuning.,e
126145,12614,"Warna buah ketika muda hijau gelap, dan setelah masak hijau muda hingga kuning.",Perubahan warna setelah masak terjadi pada semua buah.,n
126150,12615,Smith bertahan sebagai salah seorang pembawa berita di ABC hingga ditugaskannya Barbara Walters pada tahun 1976.,Smith adalah pembawa berita di ABC hingga tahun 1976.,e
126152,12615,Smith bertahan sebagai salah seorang pembawa berita di ABC hingga ditugaskannya Barbara Walters pada tahun 1976.,Barbara Walters mulai bekerja di ABC pada tahun 1976.,n
126154,12615,Smith bertahan sebagai salah seorang pembawa berita di ABC hingga ditugaskannya Barbara Walters pada tahun 1976.,Smith tidak pernah menjadi pembawa berita.,c
126160,12616,"Saat angin stabil mulai berhembus, partikel-partikel yang halus yang terletak di atas tanah yang terbuka itu mulai bergetar.",Partikel-partikel halus di atas tanah mulai bergetar saat angin stabil mulai berhembus.,e
126161,12616,"Saat angin stabil mulai berhembus, partikel-partikel yang halus yang terletak di atas tanah yang terbuka itu mulai bergetar.","Saat angin stabil mulai berhembus, partikel-partikel halus di atas tanah yang terbuka itu tetap diam.",c
126162,12616,"Saat angin stabil mulai berhembus, partikel-partikel yang halus yang terletak di atas tanah yang terbuka itu mulai bergetar.",Partikel-partikel halus itu bergetar karena sangat ringan.,n
126163,12616,"Saat angin stabil mulai berhembus, partikel-partikel yang halus yang terletak di atas tanah yang terbuka itu mulai bergetar.",Angin menyebabkan partikel-partikel halus diatas tanah yang terbuka bergetar.,e
126164,12616,"Saat angin stabil mulai berhembus, partikel-partikel yang halus yang terletak di atas tanah yang terbuka itu mulai bergetar.",Angin tidak berpengaruh terhadap getaran partikel-partikel halus di atas tanah.,c
126165,12616,"Saat angin stabil mulai berhembus, partikel-partikel yang halus yang terletak di atas tanah yang terbuka itu mulai bergetar.",Partikel-partikel halus di atas tanah mengandung mineral.,n
126170,12617,"Sampak adalah desa di kecamatan Totikum, Banggai Kepulauan, Sulawesi Tengah, Indonesia.",Kecamatan Totikum terlatak di Banggai Kepulauan.,e
126171,12617,"Sampak adalah desa di kecamatan Totikum, Banggai Kepulauan, Sulawesi Tengah, Indonesia.",Di kecamatan Totikum tidak terdapat desa bernama Sampak.,c
126172,12617,"Sampak adalah desa di kecamatan Totikum, Banggai Kepulauan, Sulawesi Tengah, Indonesia.",Sampak terletak di luar pulau Sulawesi.,n
126173,12617,"Sampak adalah desa di kecamatan Totikum, Banggai Kepulauan, Sulawesi Tengah, Indonesia.",Sampak terletak di Sulawesi Tengah.,e
126174,12617,"Sampak adalah desa di kecamatan Totikum, Banggai Kepulauan, Sulawesi Tengah, Indonesia.",Sampak terletak di Sulawesi Selatan.,c
126175,12617,"Sampak adalah desa di kecamatan Totikum, Banggai Kepulauan, Sulawesi Tengah, Indonesia.",Sampak adalah desa terbesar di kecamatan Totikum.,n
126180,12618,Adidas membantu membersihkan lautan Bumi dengan menggunakan limbah yang mengambang di dunia untuk membuat sepatu.,Adidas membantu membersihkan lautan Bumi.,e
126181,12618,Adidas membantu membersihkan lautan Bumi dengan menggunakan limbah yang mengambang di dunia untuk membuat sepatu.,Adidas tidak menggunakan limbah untuk membuat sepatu.,c
126182,12618,Adidas membantu membersihkan lautan Bumi dengan menggunakan limbah yang mengambang di dunia untuk membuat sepatu.,Adidas adalah perusahaan sepatu asal Jerman.,n
126183,12618,Adidas membantu membersihkan lautan Bumi dengan menggunakan limbah yang mengambang di dunia untuk membuat sepatu.,Adidas membuat sepatu.,e
126184,12618,Adidas membantu membersihkan lautan Bumi dengan menggunakan limbah yang mengambang di dunia untuk membuat sepatu.,Adidas belum berkontribusi dalam membersihkan lautan Bumi.,c
126185,12618,Adidas membantu membersihkan lautan Bumi dengan menggunakan limbah yang mengambang di dunia untuk membuat sepatu.,Penggunan limbah yang mengambang menambah produksi sepatu Adidas.,n
126190,12619,"Semenanjung Malaka, atau Semenanjung Melayu, adalah semenanjung besar di daerah Asia Tenggara.",Semenanjung Malaka adalah nama lain Semenanjung Malaya.,e
126191,12619,"Semenanjung Malaka, atau Semenanjung Melayu, adalah semenanjung besar di daerah Asia Tenggara.",Semenanjung Melayu adalah semenanjung yang terletak di Asia Timur.,c
126193,12619,"Semenanjung Malaka, atau Semenanjung Melayu, adalah semenanjung besar di daerah Asia Tenggara.",Semenanjung Melayu adalah semenanjung besar di daerah Asia Tenggara.,e
126200,12620,"Wonorejo adalah sebuah desa di wilayah Kecamatan Bantur, Kabupaten Malang, Provinsi Jawa Timur.",Wonorejo adalah sebuah desa di Kabupaten Malang.,e
126201,12620,"Wonorejo adalah sebuah desa di wilayah Kecamatan Bantur, Kabupaten Malang, Provinsi Jawa Timur.",Wonorejo adalah sebuah kecamatan.,c
126204,12620,"Wonorejo adalah sebuah desa di wilayah Kecamatan Bantur, Kabupaten Malang, Provinsi Jawa Timur.",Wonorejo adalah sebuah desa di Provinsi Jawa Tengah.,c
126205,12620,"Wonorejo adalah sebuah desa di wilayah Kecamatan Bantur, Kabupaten Malang, Provinsi Jawa Timur.",Wonorejo adalah desa terbesar di Provinsi Jawa Timur.,n
126210,12621,"Steller bahkan menyimpan sebagian dari kulit binatang ini, sehingga ilmuwan bisa mempelajari struktur kulitnya.",Steller menyimpan sebagian dari kulit binatang ini.,e
126211,12621,"Steller bahkan menyimpan sebagian dari kulit binatang ini, sehingga ilmuwan bisa mempelajari struktur kulitnya.",Steller membuang seluruh kulit binatang ini.,c
126212,12621,"Steller bahkan menyimpan sebagian dari kulit binatang ini, sehingga ilmuwan bisa mempelajari struktur kulitnya.",Steller ingin mempelajari struktur kulit binatang.,n
126213,12621,"Steller bahkan menyimpan sebagian dari kulit binatang ini, sehingga ilmuwan bisa mempelajari struktur kulitnya.",Steller ingin ilmuwan mempelajari struktur kulit binatang.,e
126214,12621,"Steller bahkan menyimpan sebagian dari kulit binatang ini, sehingga ilmuwan bisa mempelajari struktur kulitnya.",Steller menyimpan seluruh kulit binatang ini.,c
126215,12621,"Steller bahkan menyimpan sebagian dari kulit binatang ini, sehingga ilmuwan bisa mempelajari struktur kulitnya.",Ilmuwan merasa terbantu oleh simpanan kulit binatang Steller.,n
126222,12622,"Film ini dimainkan oleh Michael Hui, Ricky Hui, Sam Hui, dan masih banyak lagi.",Film ini disutradarai oleh Michael Hui.,n
126223,12622,"Film ini dimainkan oleh Michael Hui, Ricky Hui, Sam Hui, dan masih banyak lagi.","Selain Michael Hui, Ricky Hui, dan Michael Hui masih ada banyak pemain film ini.",e
126224,12622,"Film ini dimainkan oleh Michael Hui, Ricky Hui, Sam Hui, dan masih banyak lagi.",Ricky Hui tidak bermain dalam film ini.,c
126230,12623,Pada sesi ini line voting akan ditutup dan akan diumumkan siapa kontestan yang akan tersisih.,Pada sesi ini akan ada kontestan yang tersisih.,e
126231,12623,Pada sesi ini line voting akan ditutup dan akan diumumkan siapa kontestan yang akan tersisih.,Pada sesi ini line voting akan dibuka.,c
126234,12623,Pada sesi ini line voting akan ditutup dan akan diumumkan siapa kontestan yang akan tersisih.,Kontestan tersisih telah diumumkan sebelum sesi ini.,c
126240,12624,"Di sepanjang perjalanan dengan kereta api, Hyakken terus menerus minum sake ditemani Hirayama.",Hyakken melakukan perjalanan dengan kereta api.,e
126242,12624,"Di sepanjang perjalanan dengan kereta api, Hyakken terus menerus minum sake ditemani Hirayama.",Hirayama adalah sahabat Hyakken.,n
126243,12624,"Di sepanjang perjalanan dengan kereta api, Hyakken terus menerus minum sake ditemani Hirayama.",Hyakken meminum sake dalam perjalanan.,e
126244,12624,"Di sepanjang perjalanan dengan kereta api, Hyakken terus menerus minum sake ditemani Hirayama.",Hyakken melakukan perjalanan dengan pesawat udara.,c
126250,12625,"Namun karena tulisan-tulisannya dianggap membahayakan pemerintahan kolonial, Trimurti dipenjarakan lagi oleh Belanda tahun 1939-1943.",Tulisan-tulisan Trimurti dianggap membahayakan pemerintah kolonial.,e
126251,12625,"Namun karena tulisan-tulisannya dianggap membahayakan pemerintahan kolonial, Trimurti dipenjarakan lagi oleh Belanda tahun 1939-1943.",Trimurti tidak pernah dipenjara.,c
126254,12625,"Namun karena tulisan-tulisannya dianggap membahayakan pemerintahan kolonial, Trimurti dipenjarakan lagi oleh Belanda tahun 1939-1943.",Pemerintahan kolonial membiarkan tulisan-tulisan Trimurti.,c
126255,12625,"Namun karena tulisan-tulisannya dianggap membahayakan pemerintahan kolonial, Trimurti dipenjarakan lagi oleh Belanda tahun 1939-1943.",Tulisan-tulisan Trimurti dibaca oleh Belanda.,n
126260,12626,Sebagian besar penduduk Desa Boya Baliase berada pada usia produktif.,Kebanyakan penduduk Desa Boya Baliase berada pada usia produktif.,e
126263,12626,Sebagian besar penduduk Desa Boya Baliase berada pada usia produktif.,Boya Baliase adalah nama desa.,e
126264,12626,Sebagian besar penduduk Desa Boya Baliase berada pada usia produktif.,Hanya sebagian kecil penduduk Desa Boya Baliase yang berada pada usia produktif.,c
126265,12626,Sebagian besar penduduk Desa Boya Baliase berada pada usia produktif.,Sebagian besar penduduk Desa Boya Baliase berada pada usia 15-64 tahun.,n
126271,12627,"Unit-unit itu antara lain ada yang disebut divisi, direktorat, bagian, atau cabang.",Unit-unit itu hanya disebut sebagai divisi.,c
126273,12627,"Unit-unit itu antara lain ada yang disebut divisi, direktorat, bagian, atau cabang.",Terdapat 4 penamaan untuk unit-unit itu.,e
126274,12627,"Unit-unit itu antara lain ada yang disebut divisi, direktorat, bagian, atau cabang.",Unit-unit itu ada yang disebut departemen.,c
126275,12627,"Unit-unit itu antara lain ada yang disebut divisi, direktorat, bagian, atau cabang.",Divisi dan direktorak menyatakan unit yang sama.,n
126281,12628,"Kesusasteraan Baltistan juga sangat kaya, karena mendapat pengaruh dari budaya Tibet maupun Islam.",Budaya Islam tidak memengaruhi Kesusasteraan Baltistan.,c
126282,12628,"Kesusasteraan Baltistan juga sangat kaya, karena mendapat pengaruh dari budaya Tibet maupun Islam.",Budaya Tibet sangat kental dalam Kesusasteraan Baltistan.,n
126285,12628,"Kesusasteraan Baltistan juga sangat kaya, karena mendapat pengaruh dari budaya Tibet maupun Islam.",Kesusasteraan Baltistan mendapat pengaruh budaya selain budaya Tibet dan Islam.,n
126290,12629,"Qalawun merebut Latakia pada tahun 1287 dan Tripoli pada tanggal 27 April 1289, sehingga mengakhiri negara salibis County of Tripoli.",Qalawun berhasil merebut Latakia dan Tripoli.,e
126293,12629,"Qalawun merebut Latakia pada tahun 1287 dan Tripoli pada tanggal 27 April 1289, sehingga mengakhiri negara salibis County of Tripoli.",Negara salibis County of Tripoli berakhir setelah Tripoli ditaklukkan.,e
126295,12629,"Qalawun merebut Latakia pada tahun 1287 dan Tripoli pada tanggal 27 April 1289, sehingga mengakhiri negara salibis County of Tripoli.",Qalawun mengakhiri negara salibis County of Tripoli seorang diri.,n
126300,12630,"Penelitian tentang politik, ekonomi, masyarakat, budaya, tata krama dan adat-istiadat negeri diajarkan di universitas tersebut.",Penelitian tentang politik dan ekonomi diajarkan di universitas tersebt.,e
126302,12630,"Penelitian tentang politik, ekonomi, masyarakat, budaya, tata krama dan adat-istiadat negeri diajarkan di universitas tersebut.","Universitas tersebut hanya mengajarkan politik, ekonomi, masyarakat, budaya, tata krama dan adat-istiadat.",n
126303,12630,"Penelitian tentang politik, ekonomi, masyarakat, budaya, tata krama dan adat-istiadat negeri diajarkan di universitas tersebut.","Selain politik ekonomi, universitas tersebut juga mengajarkan budaya negeri.",e
126305,12630,"Penelitian tentang politik, ekonomi, masyarakat, budaya, tata krama dan adat-istiadat negeri diajarkan di universitas tersebut.",Universitas tersebut adalah universitas yang khusus mengajarkan ilmu dalam negeri.,n
126310,12631,Perusahaan ini didirikan pada 25 Maret 2002. Presiden Direktur saat ini adalah Michael Symour Wong anak ke-3 dari Hendro Wong.,Perusahaan ini didirikan pada tanggal 25 Maret 2002.,e
126311,12631,Perusahaan ini didirikan pada 25 Maret 2002. Presiden Direktur saat ini adalah Michael Symour Wong anak ke-3 dari Hendro Wong.,Perusahaan ini baru berdiri selama 10 tahun.,c
126312,12631,Perusahaan ini didirikan pada 25 Maret 2002. Presiden Direktur saat ini adalah Michael Symour Wong anak ke-3 dari Hendro Wong.,Hendro Wong adalah pendiri perusahaan ini.,n
126313,12631,Perusahaan ini didirikan pada 25 Maret 2002. Presiden Direktur saat ini adalah Michael Symour Wong anak ke-3 dari Hendro Wong.,Presiden Direktur saat ini adalah anak ke-3 dari Hendro Wong.,e
126314,12631,Perusahaan ini didirikan pada 25 Maret 2002. Presiden Direktur saat ini adalah Michael Symour Wong anak ke-3 dari Hendro Wong.,Michael Symour Wong adalah anak pertama Hendro Wong.,c
126315,12631,Perusahaan ini didirikan pada 25 Maret 2002. Presiden Direktur saat ini adalah Michael Symour Wong anak ke-3 dari Hendro Wong.,Hendro Wong memiliki 3 orang anak.,n
126320,12632,"Kondisi geografis Provinsi Maluku bila dilihat dari sisi strategis peluang investasi bisnis, dapat diprediksi bahwa sumber daya alam di sektor perikanan dan kelautan dapat dijadikan primadona bisnis di Maluku.",Sektor perikanan dan kelautan dapat menjadi primadona bisnis di Maluku.,e
126321,12632,"Kondisi geografis Provinsi Maluku bila dilihat dari sisi strategis peluang investasi bisnis, dapat diprediksi bahwa sumber daya alam di sektor perikanan dan kelautan dapat dijadikan primadona bisnis di Maluku.",Sumber daya alam Provinsi Maluku tidak dapat dimaanfaatkan untuk investasi bisnis.,c
126322,12632,"Kondisi geografis Provinsi Maluku bila dilihat dari sisi strategis peluang investasi bisnis, dapat diprediksi bahwa sumber daya alam di sektor perikanan dan kelautan dapat dijadikan primadona bisnis di Maluku.",Sumber daya alam di luar sektor perikanan dan kelautan juga berpotensi untuk menjadi primadona bisnis.,n
126323,12632,"Kondisi geografis Provinsi Maluku bila dilihat dari sisi strategis peluang investasi bisnis, dapat diprediksi bahwa sumber daya alam di sektor perikanan dan kelautan dapat dijadikan primadona bisnis di Maluku.",Kondisi geografis Provinsi Maluku membuka peluang investasi bisnis.,e
126324,12632,"Kondisi geografis Provinsi Maluku bila dilihat dari sisi strategis peluang investasi bisnis, dapat diprediksi bahwa sumber daya alam di sektor perikanan dan kelautan dapat dijadikan primadona bisnis di Maluku.",Sektor perikanan dan kelautan di Provinsi Maluku hanya berpotensi kecil sebagai peluang bisnis.,c
126325,12632,"Kondisi geografis Provinsi Maluku bila dilihat dari sisi strategis peluang investasi bisnis, dapat diprediksi bahwa sumber daya alam di sektor perikanan dan kelautan dapat dijadikan primadona bisnis di Maluku.",Kondisi geografis Provinsi Maluku sangat strategis karena kaya submer daya alam.,n
126330,12633,"Sektor lainnya seperti pertanian sub sektor peternakan dan perkebunan, sektor perdagangan dan sektor pariwisata serta sektor jasa, seluruhnya memiliki nilai jual dan potensi bisnis yang cukup tinggi.",Ada lebih dari satu sektor yang memiliki nilai jual dan potensi bisnis yang tinggi.,e
126331,12633,"Sektor lainnya seperti pertanian sub sektor peternakan dan perkebunan, sektor perdagangan dan sektor pariwisata serta sektor jasa, seluruhnya memiliki nilai jual dan potensi bisnis yang cukup tinggi.",Hanya ada satu sektor saja yang memiliki nilai jual dan potensi bisnis yang tinggi.,c
126332,12633,"Sektor lainnya seperti pertanian sub sektor peternakan dan perkebunan, sektor perdagangan dan sektor pariwisata serta sektor jasa, seluruhnya memiliki nilai jual dan potensi bisnis yang cukup tinggi.",Sektor pariwisita memiliki nilai jual dan potensi bisnis yang tertinggi.,n
126333,12633,"Sektor lainnya seperti pertanian sub sektor peternakan dan perkebunan, sektor perdagangan dan sektor pariwisata serta sektor jasa, seluruhnya memiliki nilai jual dan potensi bisnis yang cukup tinggi.",Sektor pariwisita dan jasa merupakan contoh sektor yang memiliki potensi bisnis tinggi.,e
126334,12633,"Sektor lainnya seperti pertanian sub sektor peternakan dan perkebunan, sektor perdagangan dan sektor pariwisata serta sektor jasa, seluruhnya memiliki nilai jual dan potensi bisnis yang cukup tinggi.",Sektor pertanian tidak memiliki nilai jual yang tinggi.,c
126335,12633,"Sektor lainnya seperti pertanian sub sektor peternakan dan perkebunan, sektor perdagangan dan sektor pariwisata serta sektor jasa, seluruhnya memiliki nilai jual dan potensi bisnis yang cukup tinggi.",Nilai jual dan potensi bisnis peternakan lebih besar daripada perkebunan.,n
126341,12634,"Untuk mengenang jasa-jasa Hasan Sadikin sebagai dokter yang penuh dedikasi dan telah turut berperan penting dalam perjuangan kemerdekaan RI, pemerintah pada tanggal 8 Oktober 1967 menetapkan namanya sebagai nama baru rumah sakit ini.",Rumah sakit ini baru berdiri pada tanggal 8 Oktober 1967.,c
126342,12634,"Untuk mengenang jasa-jasa Hasan Sadikin sebagai dokter yang penuh dedikasi dan telah turut berperan penting dalam perjuangan kemerdekaan RI, pemerintah pada tanggal 8 Oktober 1967 menetapkan namanya sebagai nama baru rumah sakit ini.",Hasan Sadikin berperan penting dalam perjuangan melawan Jepang.,n
126344,12634,"Untuk mengenang jasa-jasa Hasan Sadikin sebagai dokter yang penuh dedikasi dan telah turut berperan penting dalam perjuangan kemerdekaan RI, pemerintah pada tanggal 8 Oktober 1967 menetapkan namanya sebagai nama baru rumah sakit ini.","Meskipun bukan seorang dokter, nama Hasan Sadikin diabadikan sebagai nama rumah sakit.",c
126350,12635,"Pada 1 Januari 1999-31 Desember 2006, ia menjabat Jaksa Agung Negara Bagian New York. Ia kemudian menjabat Gubernur New York dari 1 Januari 2007 hingga 17 Maret 2008.",Dia menjabat sebagai Jaksa Agung sebelum menjadi Gubernur New York.,e
126351,12635,"Pada 1 Januari 1999-31 Desember 2006, ia menjabat Jaksa Agung Negara Bagian New York. Ia kemudian menjabat Gubernur New York dari 1 Januari 2007 hingga 17 Maret 2008.","Sebelum menjadi Gubernur New York, ia belum pernah mendapatkan jabatan apapun.",c
126352,12635,"Pada 1 Januari 1999-31 Desember 2006, ia menjabat Jaksa Agung Negara Bagian New York. Ia kemudian menjabat Gubernur New York dari 1 Januari 2007 hingga 17 Maret 2008.",Dia pernah mendapatkan jabatan penting di Negara Bagian New York.,n
126353,12635,"Pada 1 Januari 1999-31 Desember 2006, ia menjabat Jaksa Agung Negara Bagian New York. Ia kemudian menjabat Gubernur New York dari 1 Januari 2007 hingga 17 Maret 2008.",Dia menjabat sebagai Gubernur New York sekitar satu tahun.,e
126354,12635,"Pada 1 Januari 1999-31 Desember 2006, ia menjabat Jaksa Agung Negara Bagian New York. Ia kemudian menjabat Gubernur New York dari 1 Januari 2007 hingga 17 Maret 2008.",Ia menjabat Jaksa Agung Negara Bagian New York selama kurang dari tujuh tahun.,c
126355,12635,"Pada 1 Januari 1999-31 Desember 2006, ia menjabat Jaksa Agung Negara Bagian New York. Ia kemudian menjabat Gubernur New York dari 1 Januari 2007 hingga 17 Maret 2008.","Setelah menjabat sebagai Jaksa Agung New York, ia dipromosikan menjadi Gubernur New York.",n
126360,12636,"Keputusan tersebut diambil pada sidang kode etik oleh Direktorat Profesi dan Pengamanan Polda Gorontalo berdasarkan Peraturan Pemerintah Indonesia Nomor 1 Tahun 2003 tentang Pemberhentian Anggota POLRI, setelah Norman dinilai melanggar disiplin karena meninggalkan tugas selama 84 hari berturut-turut tanpa alasan jelas.","Sebelum diberhitakan, Norman adalah anggota POLRI.",e
126361,12636,"Keputusan tersebut diambil pada sidang kode etik oleh Direktorat Profesi dan Pengamanan Polda Gorontalo berdasarkan Peraturan Pemerintah Indonesia Nomor 1 Tahun 2003 tentang Pemberhentian Anggota POLRI, setelah Norman dinilai melanggar disiplin karena meninggalkan tugas selama 84 hari berturut-turut tanpa alasan jelas.",Sidang kode etik Norman belum dilakukan.,c
126362,12636,"Keputusan tersebut diambil pada sidang kode etik oleh Direktorat Profesi dan Pengamanan Polda Gorontalo berdasarkan Peraturan Pemerintah Indonesia Nomor 1 Tahun 2003 tentang Pemberhentian Anggota POLRI, setelah Norman dinilai melanggar disiplin karena meninggalkan tugas selama 84 hari berturut-turut tanpa alasan jelas.",Norman diberhentikan sebagai anggota POLRI secara tidak hormat.,n
